language,claim_id,contrast_id,outcome,seed,estimate
spanish,correct_assignment_advantage,correct_assignment_advantage__map_3,step_zero,90,0.207194096574759
spanish,correct_assignment_advantage,correct_assignment_advantage__map_3,step_zero,91,0.24100440407192
spanish,correct_assignment_advantage,correct_assignment_advantage__map_3,step_zero,92,0.208328063002853
spanish,correct_assignment_advantage,correct_assignment_advantage__map_3,step_zero,93,0.240668131908736
spanish,correct_assignment_advantage,correct_assignment_advantage__map_3,step_zero,94,0.197545980595215
spanish,correct_assignment_advantage,correct_assignment_advantage__map_3,step_zero,95,0.239111794843937
spanish,correct_assignment_advantage,correct_assignment_advantage__map_3,step_zero,96,0.235823557749569
spanish,correct_assignment_advantage,correct_assignment_advantage__map_3,step_zero,97,0.240468702110357
spanish,correct_assignment_advantage,correct_assignment_advantage__map_3,step_zero,98,0.229607792899848
spanish,correct_assignment_advantage,correct_assignment_advantage__map_3,step_zero,99,0.25143883443139
spanish,correct_assignment_advantage,correct_assignment_advantage__map_3,step_zero,100,0.243374435780444
spanish,correct_assignment_advantage,correct_assignment_advantage__map_3,step_zero,101,0.244343824135797
spanish,correct_assignment_advantage,correct_assignment_advantage__map_1,learning_curve_auc,90,0.21765039782527
spanish,correct_assignment_advantage,correct_assignment_advantage__map_1,learning_curve_auc,91,0.239499836234789
spanish,correct_assignment_advantage,correct_assignment_advantage__map_1,learning_curve_auc,92,0.226085407996591
spanish,correct_assignment_advantage,correct_assignment_advantage__map_1,learning_curve_auc,93,0.228203641173923
spanish,correct_assignment_advantage,correct_assignment_advantage__map_1,learning_curve_auc,94,0.21083194453408
spanish,correct_assignment_advantage,correct_assignment_advantage__map_1,learning_curve_auc,95,0.246366800084906
spanish,correct_assignment_advantage,correct_assignment_advantage__map_1,learning_curve_auc,96,0.264689432904995
spanish,correct_assignment_advantage,correct_assignment_advantage__map_1,learning_curve_auc,97,0.241033865514541
spanish,correct_assignment_advantage,correct_assignment_advantage__map_1,learning_curve_auc,98,0.232695028165582
spanish,correct_assignment_advantage,correct_assignment_advantage__map_1,learning_curve_auc,99,0.250543255117174
spanish,correct_assignment_advantage,correct_assignment_advantage__map_1,learning_curve_auc,100,0.240402514825052
spanish,correct_assignment_advantage,correct_assignment_advantage__map_1,learning_curve_auc,101,0.257666760139683
spanish,correct_assignment_advantage,correct_assignment_advantage__map_2,learning_curve_auc,90,0.243666935648308
spanish,correct_assignment_advantage,correct_assignment_advantage__map_2,learning_curve_auc,91,0.237944109306669
spanish,correct_assignment_advantage,correct_assignment_advantage__map_2,learning_curve_auc,92,0.229242307998526
spanish,correct_assignment_advantage,correct_assignment_advantage__map_2,learning_curve_auc,93,0.255706151388015
spanish,correct_assignment_advantage,correct_assignment_advantage__map_2,learning_curve_auc,94,0.218383479860186
spanish,correct_assignment_advantage,correct_assignment_advantage__map_2,learning_curve_auc,95,0.25751574898399
spanish,correct_assignment_advantage,correct_assignment_advantage__map_2,learning_curve_auc,96,0.261832318677588
spanish,correct_assignment_advantage,correct_assignment_advantage__map_2,learning_curve_auc,97,0.249765022298679
spanish,correct_assignment_advantage,correct_assignment_advantage__map_2,learning_curve_auc,98,0.240540316755962
spanish,correct_assignment_advantage,correct_assignment_advantage__map_2,learning_curve_auc,99,0.268568016481845
spanish,correct_assignment_advantage,correct_assignment_advantage__map_2,learning_curve_auc,100,0.254116451623551
spanish,correct_assignment_advantage,correct_assignment_advantage__map_2,learning_curve_auc,101,0.236431480993694
spanish,correct_assignment_advantage,correct_assignment_advantage__map_3,learning_curve_auc,90,0.227321029582126
spanish,correct_assignment_advantage,correct_assignment_advantage__map_3,learning_curve_auc,91,0.243755871720744
spanish,correct_assignment_advantage,correct_assignment_advantage__map_3,learning_curve_auc,92,0.213310340838252
spanish,correct_assignment_advantage,correct_assignment_advantage__map_3,learning_curve_auc,93,0.232480672092028
spanish,correct_assignment_advantage,correct_assignment_advantage__map_3,learning_curve_auc,94,0.21116719828929
spanish,correct_assignment_advantage,correct_assignment_advantage__map_3,learning_curve_auc,95,0.247360480152148
spanish,correct_assignment_advantage,correct_assignment_advantage__map_3,learning_curve_auc,96,0.263068429681583
spanish,correct_assignment_advantage,correct_assignment_advantage__map_3,learning_curve_auc,97,0.233012927036096
spanish,correct_assignment_advantage,correct_assignment_advantage__map_3,learning_curve_auc,98,0.252586184828354
spanish,correct_assignment_advantage,correct_assignment_advantage__map_3,learning_curve_auc,99,0.250547758881757
spanish,correct_assignment_advantage,correct_assignment_advantage__map_3,learning_curve_auc,100,0.24764740083549
spanish,correct_assignment_advantage,correct_assignment_advantage__map_3,learning_curve_auc,101,0.24100780015985
german,correct_assignment_advantage,correct_assignment_advantage__map_1,step_zero,90,0.152179830633618
german,correct_assignment_advantage,correct_assignment_advantage__map_1,step_zero,91,0.133474945653258
german,correct_assignment_advantage,correct_assignment_advantage__map_1,step_zero,92,0.11669775866104
german,correct_assignment_advantage,correct_assignment_advantage__map_1,step_zero,93,0.168629192462095
german,correct_assignment_advantage,correct_assignment_advantage__map_1,step_zero,94,0.144664976992623
german,correct_assignment_advantage,correct_assignment_advantage__map_1,step_zero,95,0.142024834378824
german,correct_assignment_advantage,correct_assignment_advantage__map_1,step_zero,96,0.15176139837237
german,correct_assignment_advantage,correct_assignment_advantage__map_1,step_zero,97,0.165769233922416
german,correct_assignment_advantage,correct_assignment_advantage__map_1,step_zero,98,0.144905132184588
german,correct_assignment_advantage,correct_assignment_advantage__map_1,step_zero,99,0.154930929032795
german,correct_assignment_advantage,correct_assignment_advantage__map_1,step_zero,100,0.139397563882083
german,correct_assignment_advantage,correct_assignment_advantage__map_1,step_zero,101,0.158980598588984
german,correct_assignment_advantage,correct_assignment_advantage__map_2,step_zero,90,0.170912559723442
german,correct_assignment_advantage,correct_assignment_advantage__map_2,step_zero,91,0.134997486512021
german,correct_assignment_advantage,correct_assignment_advantage__map_2,step_zero,92,0.129394548559555
german,correct_assignment_advantage,correct_assignment_advantage__map_2,step_zero,93,0.173958299077168
german,correct_assignment_advantage,correct_assignment_advantage__map_2,step_zero,94,0.154074172779649
german,correct_assignment_advantage,correct_assignment_advantage__map_2,step_zero,95,0.146160761134078
german,correct_assignment_advantage,correct_assignment_advantage__map_2,step_zero,96,0.129712373207532
german,correct_assignment_advantage,correct_assignment_advantage__map_2,step_zero,97,0.155586799187857
german,correct_assignment_advantage,correct_assignment_advantage__map_2,step_zero,98,0.148503923715379
german,correct_assignment_advantage,correct_assignment_advantage__map_2,step_zero,99,0.164366015162814
german,correct_assignment_advantage,correct_assignment_advantage__map_2,step_zero,100,0.136088946596399
german,correct_assignment_advantage,correct_assignment_advantage__map_2,step_zero,101,0.170806262474344
german,correct_assignment_advantage,correct_assignment_advantage__map_3,step_zero,90,0.167444122463247
german,correct_assignment_advantage,correct_assignment_advantage__map_3,step_zero,91,0.139736815952798
german,correct_assignment_advantage,correct_assignment_advantage__map_3,step_zero,92,0.121270687153862
german,correct_assignment_advantage,correct_assignment_advantage__map_3,step_zero,93,0.165750555907669
german,correct_assignment_advantage,correct_assignment_advantage__map_3,step_zero,94,0.147534694855189
german,correct_assignment_advantage,correct_assignment_advantage__map_3,step_zero,95,0.13964972297483
german,correct_assignment_advantage,correct_assignment_advantage__map_3,step_zero,96,0.136450334936908
german,correct_assignment_advantage,correct_assignment_advantage__map_3,step_zero,97,0.146672803627504
german,correct_assignment_advantage,correct_assignment_advantage__map_3,step_zero,98,0.125855101824416
german,correct_assignment_advantage,correct_assignment_advantage__map_3,step_zero,99,0.1571358469281
german,correct_assignment_advantage,correct_assignment_advantage__map_3,step_zero,100,0.14681173045135
german,correct_assignment_advantage,correct_assignment_advantage__map_3,step_zero,101,0.156555881970374
german,correct_assignment_advantage,correct_assignment_advantage__map_1,learning_curve_auc,90,0.21853149378556
german,correct_assignment_advantage,correct_assignment_advantage__map_1,learning_curve_auc,91,0.169905087751829
german,correct_assignment_advantage,correct_assignment_advantage__map_1,learning_curve_auc,92,0.174158460210467
german,correct_assignment_advantage,correct_assignment_advantage__map_1,learning_curve_auc,93,0.201967793576173
german,correct_assignment_advantage,correct_assignment_advantage__map_1,learning_curve_auc,94,0.198117585788901
german,correct_assignment_advantage,correct_assignment_advantage__map_1,learning_curve_auc,95,0.197755311581333
german,correct_assignment_advantage,correct_assignment_advantage__map_1,learning_curve_auc,96,0.189227244486253
german,correct_assignment_advantage,correct_assignment_advantage__map_1,learning_curve_auc,97,0.212744613188215
german,correct_assignment_advantage,correct_assignment_advantage__map_1,learning_curve_auc,98,0.185889827039468
german,correct_assignment_advantage,correct_assignment_advantage__map_1,learning_curve_auc,99,0.198930821749517
german,correct_assignment_advantage,correct_assignment_advantage__map_1,learning_curve_auc,100,0.172857762461187
german,correct_assignment_advantage,correct_assignment_advantage__map_1,learning_curve_auc,101,0.19939259640606
german,correct_assignment_advantage,correct_assignment_advantage__map_2,learning_curve_auc,90,0.212400366269447
german,correct_assignment_advantage,correct_assignment_advantage__map_2,learning_curve_auc,91,0.17156472780408
german,correct_assignment_advantage,correct_assignment_advantage__map_2,learning_curve_auc,92,0.179545274475413
german,correct_assignment_advantage,correct_assignment_advantage__map_2,learning_curve_auc,93,0.1999232882417
german,correct_assignment_advantage,correct_assignment_advantage__map_2,learning_curve_auc,94,0.17920630482074
german,correct_assignment_advantage,correct_assignment_advantage__map_2,learning_curve_auc,95,0.189849918292007
german,correct_assignment_advantage,correct_assignment_advantage__map_2,learning_curve_auc,96,0.181035772363166
german,correct_assignment_advantage,correct_assignment_advantage__map_2,learning_curve_auc,97,0.198029470691236
german,correct_assignment_advantage,correct_assignment_advantage__map_2,learning_curve_auc,98,0.191192228110014
german,correct_assignment_advantage,correct_assignment_advantage__map_2,learning_curve_auc,99,0.197672110990378
german,correct_assignment_advantage,correct_assignment_advantage__map_2,learning_curve_auc,100,0.175807369714178
german,correct_assignment_advantage,correct_assignment_advantage__map_2,learning_curve_auc,101,0.207438550687392
german,correct_assignment_advantage,correct_assignment_advantage__map_3,learning_curve_auc,90,0.212796578702481
german,correct_assignment_advantage,correct_assignment_advantage__map_3,learning_curve_auc,91,0.191626906839273
german,correct_assignment_advantage,correct_assignment_advantage__map_3,learning_curve_auc,92,0.174236715454332
german,correct_assignment_advantage,correct_assignment_advantage__map_3,learning_curve_auc,93,0.206411227774861
german,correct_assignment_advantage,correct_assignment_advantage__map_3,learning_curve_auc,94,0.1858895698767
german,correct_assignment_advantage,correct_assignment_advantage__map_3,learning_curve_auc,95,0.195735956206151
german,correct_assignment_advantage,correct_assignment_advantage__map_3,learning_curve_auc,96,0.188393709555007
german,correct_assignment_advantage,correct_assignment_advantage__map_3,learning_curve_auc,97,0.202977769875773
german,correct_assignment_advantage,correct_assignment_advantage__map_3,learning_curve_auc,98,0.182688247393131
german,correct_assignment_advantage,correct_assignment_advantage__map_3,learning_curve_auc,99,0.204162900394578
german,correct_assignment_advantage,correct_assignment_advantage__map_3,learning_curve_auc,100,0.191036762735499
german,correct_assignment_advantage,correct_assignment_advantage__map_3,learning_curve_auc,101,0.189246287479489
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,step_zero,90,0.0593986698604465
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,step_zero,91,0.0542060247322141
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,step_zero,92,0.0869101757605747
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,step_zero,93,0.0819738203448854
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,step_zero,94,0.0769023735329613
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,step_zero,95,0.0650299895641874
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,step_zero,96,0.059970725939802
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,step_zero,97,0.0627209137582151
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,step_zero,98,0.0926411087486758
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,step_zero,99,0.0738131194564932
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,step_zero,100,0.0751802251612049
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,step_zero,101,0.0414063294622386
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,step_zero,90,0.0339084983341707
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,step_zero,91,0.0291238005538906
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,step_zero,92,0.0552332354556104
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,step_zero,93,0.0398386683187499
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,step_zero,94,0.055905857912118
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,step_zero,95,0.0425305410002159
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,step_zero,96,0.0365715426262607
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,step_zero,97,0.026837111615218
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,step_zero,98,0.0535101229248972
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,step_zero,99,0.0343057344913415
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,step_zero,100,0.0503477788056679
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,step_zero,101,0.0366813951788906
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,step_zero,90,0.042061043749894
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,step_zero,91,0.0387796580350823
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,step_zero,92,0.0713292255059329
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,step_zero,93,0.0642897344254061
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,step_zero,94,0.0682513304034108
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,step_zero,95,0.0531358188455291
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,step_zero,96,0.0538813653597026
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,step_zero,97,0.0451917396693252
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,step_zero,98,0.0770814349134165
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,step_zero,99,0.0586061101000451
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,step_zero,100,0.0644450770675811
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,step_zero,101,0.0328469615344298
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,learning_curve_auc,90,0.0456976303280772
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,learning_curve_auc,91,0.0305331623182742
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,learning_curve_auc,92,0.0397433355397123
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,learning_curve_auc,93,0.0536723026679239
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,learning_curve_auc,94,0.0461729108370676
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,learning_curve_auc,95,0.0288115568019718
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,learning_curve_auc,96,0.0174706907408022
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,learning_curve_auc,97,0.0259377153839412
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,learning_curve_auc,98,0.0516224639170383
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,learning_curve_auc,99,0.0474115985959559
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,learning_curve_auc,100,0.0375080447535888
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,learning_curve_auc,101,0.006868457480887
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,learning_curve_auc,90,0.0196810925050388
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,learning_curve_auc,91,0.0320888892463939
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,learning_curve_auc,92,0.0365864355377778
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,learning_curve_auc,93,0.0261697924538319
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,learning_curve_auc,94,0.038621375510962
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,learning_curve_auc,95,0.0176626079028876
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,learning_curve_auc,96,0.0203278049682091
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,learning_curve_auc,97,0.0172065585998033
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,learning_curve_auc,98,0.043777175326658
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,learning_curve_auc,99,0.0293868372312849
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,learning_curve_auc,100,0.0237941079550897
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,learning_curve_auc,101,0.0281037366268766
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,learning_curve_auc,90,0.0360269985712209
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,learning_curve_auc,91,0.0262771268323187
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,learning_curve_auc,92,0.0525184026980516
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,learning_curve_auc,93,0.0493952717498188
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,learning_curve_auc,94,0.0458376570818581
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,learning_curve_auc,95,0.0278178767347295
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,learning_curve_auc,96,0.019091693964214
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,learning_curve_auc,97,0.0339586538623865
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,learning_curve_auc,98,0.0317313072542668
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,learning_curve_auc,99,0.0474070948313728
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,learning_curve_auc,100,0.030263158743151
spanish,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,learning_curve_auc,101,0.0235274174607204
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,step_zero,90,0.0993683378344091
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,step_zero,91,0.0972248950362555
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,step_zero,92,0.10315263033065
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,step_zero,93,0.0968854535512237
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,step_zero,94,0.0993480287856472
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,step_zero,95,0.0967873596058639
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,step_zero,96,0.0797504838916092
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,step_zero,97,0.0801070410501641
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,step_zero,98,0.074816617648527
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,step_zero,99,0.0818835698355547
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,step_zero,100,0.0866978373450991
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,step_zero,101,0.0885462420519027
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,step_zero,90,0.0806356087445854
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,step_zero,91,0.0957023541774928
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,step_zero,92,0.0904558404321351
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,step_zero,93,0.0915563469361511
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,step_zero,94,0.0899388329986215
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,step_zero,95,0.092651432850609
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,step_zero,96,0.101799509056447
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,step_zero,97,0.0902894757847231
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,step_zero,98,0.0712178261177358
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,step_zero,99,0.0724484837055354
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,step_zero,100,0.0900064546307827
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,step_zero,101,0.0767205781665428
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,step_zero,90,0.0841040460047797
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,step_zero,91,0.0909630247367158
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,step_zero,92,0.0985797018378279
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,step_zero,93,0.0997640901056496
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,step_zero,94,0.0964783109230814
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,step_zero,95,0.099162471009857
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,step_zero,96,0.0950615473270711
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,step_zero,97,0.0992034713450767
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,step_zero,98,0.0938666480086989
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,step_zero,99,0.0796786519402502
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,step_zero,100,0.0792836707758317
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,step_zero,101,0.0909709586705129
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,learning_curve_auc,90,0.0242217418232523
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,learning_curve_auc,91,0.049168444569501
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,learning_curve_auc,92,0.0481545426278549
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,learning_curve_auc,93,0.0562390187562396
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,learning_curve_auc,94,0.039933299973081
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,learning_curve_auc,95,0.0300252527543381
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,learning_curve_auc,96,0.0411978272606837
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,learning_curve_auc,97,0.0451459579244821
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,learning_curve_auc,98,0.0332008468043943
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,learning_curve_auc,99,0.03115508828928
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,learning_curve_auc,100,0.0471668593382442
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_1,learning_curve_auc,101,0.0475066107575378
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,learning_curve_auc,90,0.0303528693393654
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,learning_curve_auc,91,0.0475088045172497
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,learning_curve_auc,92,0.0427677283629097
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,learning_curve_auc,93,0.0582835240907128
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,learning_curve_auc,94,0.0588445809412418
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,learning_curve_auc,95,0.037930646043664
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,learning_curve_auc,96,0.0493892993837712
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,learning_curve_auc,97,0.0598611004214612
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,learning_curve_auc,98,0.027898445733849
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,learning_curve_auc,99,0.0324137990484187
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,learning_curve_auc,100,0.0442172520852534
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_2,learning_curve_auc,101,0.0394606564762055
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,learning_curve_auc,90,0.0299566569063321
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,learning_curve_auc,91,0.0274466254820572
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,learning_curve_auc,92,0.0480762873839903
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,learning_curve_auc,93,0.0517955845575516
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,learning_curve_auc,94,0.0521613158852824
german,remaining_effect_after_reassignment,remaining_effect_after_reassignment__map_3,learning_curve_auc,95,0.0320446081295198
