language,claim_id,contrast_id,outcome,seed,estimate
german,same_language_cross_run_effect,german_same_language_other_run_benefit,learning_curve_auc,101,0.245515211921237
spanish,same_language_over_other_language,spanish_same_language_over_other_language,step_zero,90,0.253581651610334
spanish,same_language_over_other_language,spanish_same_language_over_other_language,step_zero,91,0.276995020564525
spanish,same_language_over_other_language,spanish_same_language_over_other_language,step_zero,92,0.266263291947195
spanish,same_language_over_other_language,spanish_same_language_over_other_language,step_zero,93,0.282694974263369
spanish,same_language_over_other_language,spanish_same_language_over_other_language,step_zero,94,0.256901856114982
spanish,same_language_over_other_language,spanish_same_language_over_other_language,step_zero,95,0.281162429611887
spanish,same_language_over_other_language,spanish_same_language_over_other_language,step_zero,96,0.270327027685922
spanish,same_language_over_other_language,spanish_same_language_over_other_language,step_zero,97,0.26689700104531
spanish,same_language_over_other_language,spanish_same_language_over_other_language,step_zero,98,0.270099098478486
spanish,same_language_over_other_language,spanish_same_language_over_other_language,step_zero,99,0.288662303925213
spanish,same_language_over_other_language,spanish_same_language_over_other_language,step_zero,100,0.324067119500756
spanish,same_language_over_other_language,spanish_same_language_over_other_language,step_zero,101,0.269124855306316
spanish,same_language_over_other_language,spanish_same_language_over_other_language,learning_curve_auc,90,0.225973115459789
spanish,same_language_over_other_language,spanish_same_language_over_other_language,learning_curve_auc,91,0.242678283911132
spanish,same_language_over_other_language,spanish_same_language_over_other_language,learning_curve_auc,92,0.232822220358315
spanish,same_language_over_other_language,spanish_same_language_over_other_language,learning_curve_auc,93,0.238553606032916
spanish,same_language_over_other_language,spanish_same_language_over_other_language,learning_curve_auc,94,0.22257637365265
spanish,same_language_over_other_language,spanish_same_language_over_other_language,learning_curve_auc,95,0.238479324947325
spanish,same_language_over_other_language,spanish_same_language_over_other_language,learning_curve_auc,96,0.248349101798267
spanish,same_language_over_other_language,spanish_same_language_over_other_language,learning_curve_auc,97,0.216340896044351
spanish,same_language_over_other_language,spanish_same_language_over_other_language,learning_curve_auc,98,0.225142864575003
spanish,same_language_over_other_language,spanish_same_language_over_other_language,learning_curve_auc,99,0.236381878492197
spanish,same_language_over_other_language,spanish_same_language_over_other_language,learning_curve_auc,100,0.272160531402111
spanish,same_language_over_other_language,spanish_same_language_over_other_language,learning_curve_auc,101,0.240771536556816
german,same_language_over_other_language,german_same_language_over_other_language,step_zero,90,0.199955014862876
german,same_language_over_other_language,german_same_language_over_other_language,step_zero,91,0.195543315343484
german,same_language_over_other_language,german_same_language_over_other_language,step_zero,92,0.182411224478369
german,same_language_over_other_language,german_same_language_over_other_language,step_zero,93,0.237230031055989
german,same_language_over_other_language,german_same_language_over_other_language,step_zero,94,0.182681257234899
german,same_language_over_other_language,german_same_language_over_other_language,step_zero,95,0.201162126691064
german,same_language_over_other_language,german_same_language_over_other_language,step_zero,96,0.196251136924506
german,same_language_over_other_language,german_same_language_over_other_language,step_zero,97,0.236267428875034
german,same_language_over_other_language,german_same_language_over_other_language,step_zero,98,0.200941336885035
german,same_language_over_other_language,german_same_language_over_other_language,step_zero,99,0.203606723251353
german,same_language_over_other_language,german_same_language_over_other_language,step_zero,100,0.168679120495572
german,same_language_over_other_language,german_same_language_over_other_language,step_zero,101,0.183675055369198
german,same_language_over_other_language,german_same_language_over_other_language,learning_curve_auc,90,0.203091307593934
german,same_language_over_other_language,german_same_language_over_other_language,learning_curve_auc,91,0.190650029057722
german,same_language_over_other_language,german_same_language_over_other_language,learning_curve_auc,92,0.181016156423215
german,same_language_over_other_language,german_same_language_over_other_language,learning_curve_auc,93,0.238320804888491
german,same_language_over_other_language,german_same_language_over_other_language,learning_curve_auc,94,0.185411591827272
german,same_language_over_other_language,german_same_language_over_other_language,learning_curve_auc,95,0.195226511312948
german,same_language_over_other_language,german_same_language_over_other_language,learning_curve_auc,96,0.195569136831768
german,same_language_over_other_language,german_same_language_over_other_language,learning_curve_auc,97,0.226887334851499
german,same_language_over_other_language,german_same_language_over_other_language,learning_curve_auc,98,0.190944333704759
german,same_language_over_other_language,german_same_language_over_other_language,learning_curve_auc,99,0.19949869674125
german,same_language_over_other_language,german_same_language_over_other_language,learning_curve_auc,100,0.163738522276075
german,same_language_over_other_language,german_same_language_over_other_language,learning_curve_auc,101,0.188183392329627
spanish,co_trained_and_cross_run_equivalence,spanish_co_trained_minus_same_language_other_run,step_zero,90,0.0520166374370487
spanish,co_trained_and_cross_run_equivalence,spanish_co_trained_minus_same_language_other_run,step_zero,91,0.020906325534146
spanish,co_trained_and_cross_run_equivalence,spanish_co_trained_minus_same_language_other_run,step_zero,92,0.0248626841545535
spanish,co_trained_and_cross_run_equivalence,spanish_co_trained_minus_same_language_other_run,step_zero,93,0.0165295193656996
spanish,co_trained_and_cross_run_equivalence,spanish_co_trained_minus_same_language_other_run,step_zero,94,0.0403923587805474
spanish,co_trained_and_cross_run_equivalence,spanish_co_trained_minus_same_language_other_run,step_zero,95,0.0187082215528569
spanish,co_trained_and_cross_run_equivalence,spanish_co_trained_minus_same_language_other_run,step_zero,96,0.0194924871030816
spanish,co_trained_and_cross_run_equivalence,spanish_co_trained_minus_same_language_other_run,step_zero,97,0.0292936375073186
spanish,co_trained_and_cross_run_equivalence,spanish_co_trained_minus_same_language_other_run,step_zero,98,0.0266215411551691
spanish,co_trained_and_cross_run_equivalence,spanish_co_trained_minus_same_language_other_run,step_zero,99,0.0197246414052636
spanish,co_trained_and_cross_run_equivalence,spanish_co_trained_minus_same_language_other_run,step_zero,100,0.0171527748844747
spanish,co_trained_and_cross_run_equivalence,spanish_co_trained_minus_same_language_other_run,step_zero,101,0.0267300958921955
spanish,co_trained_and_cross_run_equivalence,spanish_co_trained_minus_same_language_other_run,learning_curve_auc,90,0.0322085802223203
spanish,co_trained_and_cross_run_equivalence,spanish_co_trained_minus_same_language_other_run,learning_curve_auc,91,0.0159065980264563
spanish,co_trained_and_cross_run_equivalence,spanish_co_trained_minus_same_language_other_run,learning_curve_auc,92,0.033193730160231
spanish,co_trained_and_cross_run_equivalence,spanish_co_trained_minus_same_language_other_run,learning_curve_auc,93,0.0197606139522416
spanish,co_trained_and_cross_run_equivalence,spanish_co_trained_minus_same_language_other_run,learning_curve_auc,94,0.0309679513812581
spanish,co_trained_and_cross_run_equivalence,spanish_co_trained_minus_same_language_other_run,learning_curve_auc,95,0.0168896090483451
spanish,co_trained_and_cross_run_equivalence,spanish_co_trained_minus_same_language_other_run,learning_curve_auc,96,0.0088479635388713
spanish,co_trained_and_cross_run_equivalence,spanish_co_trained_minus_same_language_other_run,learning_curve_auc,97,0.0243357667517796
spanish,co_trained_and_cross_run_equivalence,spanish_co_trained_minus_same_language_other_run,learning_curve_auc,98,0.0136230377681235
spanish,co_trained_and_cross_run_equivalence,spanish_co_trained_minus_same_language_other_run,learning_curve_auc,99,0.0267614302811783
spanish,co_trained_and_cross_run_equivalence,spanish_co_trained_minus_same_language_other_run,learning_curve_auc,100,0.022183135822457
spanish,co_trained_and_cross_run_equivalence,spanish_co_trained_minus_same_language_other_run,learning_curve_auc,101,0.025853442198324
german,co_trained_and_cross_run_equivalence,german_co_trained_minus_same_language_other_run,step_zero,90,0.0318892041193348
german,co_trained_and_cross_run_equivalence,german_co_trained_minus_same_language_other_run,step_zero,91,0.0222743199145734
german,co_trained_and_cross_run_equivalence,german_co_trained_minus_same_language_other_run,step_zero,92,0.0265381446331738
german,co_trained_and_cross_run_equivalence,german_co_trained_minus_same_language_other_run,step_zero,93,0.0114161292647638
german,co_trained_and_cross_run_equivalence,german_co_trained_minus_same_language_other_run,step_zero,94,0.0243045726940335
german,co_trained_and_cross_run_equivalence,german_co_trained_minus_same_language_other_run,step_zero,95,0.0182824672395533
german,co_trained_and_cross_run_equivalence,german_co_trained_minus_same_language_other_run,step_zero,96,0.0341335336825972
german,co_trained_and_cross_run_equivalence,german_co_trained_minus_same_language_other_run,step_zero,97,0.0266946398819611
german,co_trained_and_cross_run_equivalence,german_co_trained_minus_same_language_other_run,step_zero,98,0.0382616272441271
german,co_trained_and_cross_run_equivalence,german_co_trained_minus_same_language_other_run,step_zero,99,0.0149733367332185
german,co_trained_and_cross_run_equivalence,german_co_trained_minus_same_language_other_run,step_zero,100,0.0168450627116946
german,co_trained_and_cross_run_equivalence,german_co_trained_minus_same_language_other_run,step_zero,101,0.0247900753334696
german,co_trained_and_cross_run_equivalence,german_co_trained_minus_same_language_other_run,learning_curve_auc,90,0.0233949358298599
german,co_trained_and_cross_run_equivalence,german_co_trained_minus_same_language_other_run,learning_curve_auc,91,0.0184407231951594
german,co_trained_and_cross_run_equivalence,german_co_trained_minus_same_language_other_run,learning_curve_auc,92,0.0256560570377408
german,co_trained_and_cross_run_equivalence,german_co_trained_minus_same_language_other_run,learning_curve_auc,93,0.0190507344691704
german,co_trained_and_cross_run_equivalence,german_co_trained_minus_same_language_other_run,learning_curve_auc,94,0.0303988932619915
german,co_trained_and_cross_run_equivalence,german_co_trained_minus_same_language_other_run,learning_curve_auc,95,0.0246395089825892
german,co_trained_and_cross_run_equivalence,german_co_trained_minus_same_language_other_run,learning_curve_auc,96,0.0244387887207982
german,co_trained_and_cross_run_equivalence,german_co_trained_minus_same_language_other_run,learning_curve_auc,97,0.0289442086605555
german,co_trained_and_cross_run_equivalence,german_co_trained_minus_same_language_other_run,learning_curve_auc,98,0.031643999686924
german,co_trained_and_cross_run_equivalence,german_co_trained_minus_same_language_other_run,learning_curve_auc,99,0.0157280747728821
german,co_trained_and_cross_run_equivalence,german_co_trained_minus_same_language_other_run,learning_curve_auc,100,0.0185042759046458
german,co_trained_and_cross_run_equivalence,german_co_trained_minus_same_language_other_run,learning_curve_auc,101,0.0304952300403741
